ensembl_id,disease_efo_id,association_score
ENSG00000116678,MONDO_0005277,0.030564138138901166
ENSG00000136826,EFO_1001078,0.003700248960053279
ENSG00000164588,EFO_0000519,0.03718750204853545
ENSG00000101966,MONDO_0005148,0.01293636613254545
ENSG00000102970,EFO_0005537,0.007400497920106558
ENSG00000116678,Orphanet_69076,0.06867040222464209
ENSG00000026103,EFO_1000417,0.2775186720039959
ENSG00000173175,EFO_1000727,0.003515236512050615
ENSG00000196549,EFO_0007344,0.00518034854407459
ENSG00000075043,HP_0003040,0.0014800995840213117
ENSG00000171860,Orphanet_1334,0.03342804910512132
ENSG00000053918,MONDO_0014550,0.05220126220395164
ENSG00000213593,MONDO_0005351,0.03951517871915922
ENSG00000211459,EFO_0000401,0.0051803485440745905
ENSG00000187098,EFO_0010681,0.03003952763945726
ENSG00000171094,MONDO_0002120,0.04977730130297948
ENSG00000239672,MONDO_0016642,0.022571518656325
ENSG00000026103,EFO_0007494,0.003700248960053279
ENSG00000134852,EFO_0005225,0.0040986424314190155
ENSG00000077782,MONDO_0001149,0.004070273856058606
ENSG00000114013,EFO_0005547,0.015838901339588242
ENSG00000170558,EFO_1000601,0.00888059750412787
ENSG00000163501,MONDO_0002691,0.003700248960053279
ENSG00000077782,Orphanet_85199,0.033450250598881646
ENSG00000181019,MONDO_0021117,0.004070273856058606
ENSG00000154727,EFO_1001219,0.009250622400133196
ENSG00000140675,EFO_0003770,0.26645173281658213
ENSG00000100453,MONDO_0008280,0.003700248960053279
ENSG00000177000,EFO_0004259,0.012449405229598004
ENSG00000163221,MONDO_0005351,0.0014800995840213117
ENSG00000116678,MONDO_0009239,0.039341046943286447
ENSG00000171094,EFO_0003768,0.0014800995840213117
ENSG00000112116,EFO_0001066,0.023219180473552044
ENSG00000170558,MONDO_0018531,0.007400497920106558
ENSG00000185527,EFO_0009606,0.09530226126869666
ENSG00000169710,MONDO_0011142,0.00293964222937566
ENSG00000134817,MONDO_0019145,0.030726867364282432
ENSG00000080166,MONDO_0008380,0.053129407984764995
ENSG00000075043,MONDO_0020310,0.05645121398242882
ENSG00000053918,EFO_0801229,0.2771889246716509
ENSG00000118046,EFO_1000566,0.6352584730784393
ENSG00000101966,EFO_0007132,0.008880597504127868
ENSG00000181092,EFO_0006792,0.0014800995840213117
ENSG00000171049,HP_0040187,0.0011427353038506503
ENSG00000132965,MONDO_0007142,0.003700248960053279
ENSG00000181019,HP_0100543,0.005136424053096844
ENSG00000019991,MONDO_0021086,0.0014800995840213117
ENSG00000134817,EFO_0003086,0.012950871360186474
ENSG00000026103,MONDO_0014491,0.031333708193731165
ENSG00000079739,EFO_0022293,0.399428869902392
ENSG00000109861,MONDO_0016168,0.0014800995840213117
ENSG00000171786,MONDO_0013960,0.050241980379603424
ENSG00000109670,MONDO_0044925,0.37002489600532784
ENSG00000175591,MONDO_0002462,0.011501607184165609
ENSG00000110245,EFO_0022335,0.6080361111381928
ENSG00000110801,MONDO_0018079,0.007400497920106558
ENSG00000126262,EFO_0007834,0.06813716303793234
ENSG00000089163,HP_0000855,0.010395532644738227
ENSG00000132965,HP_0000855,0.01225631976039936
ENSG00000096060,MONDO_0001657,0.0014800995840213117
ENSG00000181929,MONDO_0008315,0.003700248960053279
ENSG00000170558,EFO_1001496,0.00687629598409901
ENSG00000005022,EFO_0005319,0.002220149376031967
ENSG00000112116,MONDO_0005148,0.01958910540864124
ENSG00000139193,EFO_0003047,0.020627915801145473
ENSG00000181929,MONDO_0044635,0.03394608395952878
ENSG00000109861,EFO_0003948,0.004625311200066598
ENSG00000116117,HP_0003419,0.27597286697226586
ENSG00000187764,EFO_0001075,0.002847136005374328
ENSG00000181019,EFO_0006527,0.15511671124867973
ENSG00000171786,MONDO_0100316,0.054845090085909695
ENSG00000163501,Orphanet_2484,0.03491554918706274
ENSG00000079739,MONDO_0007915,0.0029601991680426234
ENSG00000120088,MONDO_0021251,0.007400497920106558
ENSG00000104549,EFO_0000339,0.002760383366308861
ENSG00000170608,MONDO_0100096,0.06231361371572323
ENSG00000163501,MONDO_0013561,0.04000709175609605
ENSG00000164588,EFO_0004138,0.05148526403018132
ENSG00000079739,EFO_0005545,0.5594025470045172
ENSG00000120885,MONDO_0001134,0.009620647296138525
ENSG00000196549,MONDO_0007817,0.03379067350320654
ENSG00000126262,MONDO_0014472,0.03470093474737965
ENSG00000053918,MONDO_0004979,0.006520577856589056
ENSG00000075043,MONDO_0011904,0.058662924735138004
ENSG00000114013,EFO_1001391,0.003700248960053279
ENSG00000124615,EFO_0800672,0.16211140644773442
ENSG00000159899,EFO_0000544,0.02935547681084657
ENSG00000196839,MONDO_0002691,0.00576375446344299
ENSG00000102466,EFO_0005772,0.006884814527764983
ENSG00000186951,EFO_0005612,0.0052677155334091815
ENSG00000100453,EFO_0000478,0.007400497920106558
ENSG00000183960,EFO_0009708,0.25901742720372944
ENSG00000116717,MONDO_0002630,0.00703047302410123
ENSG00000154727,EFO_0004211,0.010902989130183656
ENSG00000114013,EFO_1001950,0.008864653290780155
ENSG00000181092,MONDO_0018088,0.024031061301679355
ENSG00000132671,EFO_0000495,0.003700248960053279
ENSG00000100453,MONDO_0017904,0.03614403184180043
ENSG00000165219,EFO_0003877,0.3475199744640422
ENSG00000109670,EFO_0000178,0.28254037237390817
ENSG00000197405,MONDO_0005053,0.0033302240640479507
ENSG00000117984,MONDO_0008021,0.007400497920106558
ENSG00000118046,EFO_1000727,0.0029601991680426234
ENSG00000026103,EFO_0005297,0.04021800594681909
ENSG00000134852,MONDO_0009588,0.004255286304061271
ENSG00000117984,EFO_0003095,0.06291389839009205
ENSG00000181929,Orphanet_79293,0.044290129927357716
ENSG00000089163,MONDO_0007576,0.0038725161060824257
ENSG00000136826,EFO_1001996,0.004440298752063934
ENSG00000136826,MONDO_0002529,0.27833567868867076
ENSG00000160200,MONDO_0009597,0.044351184035198596
ENSG00000118046,MONDO_0018653,0.08496211530769804
ENSG00000134640,EFO_0022280,0.3321184651088889
ENSG00000165092,EFO_1000388,0.003700248960053279
ENSG00000109390,EFO_1000783,0.03700248960053278
ENSG00000159899,MONDO_0018479,0.0014800995840213117
ENSG00000171049,MONDO_0016643,0.009507584133470231
ENSG00000096060,EFO_0003869,0.009152976941465125
ENSG00000154727,MONDO_0010200,0.035500761640875754
ENSG00000163221,MONDO_0030602,0.0014800995840213117
ENSG00000120088,HP_0001952,0.002220149376031967
ENSG00000170558,MONDO_0018948,0.0014800995840213117
ENSG00000102970,MONDO_0009903,0.004440298752063934
ENSG00000162692,EFO_0000701,0.007187322466130154
ENSG00000118046,EFO_0009842,0.003700248960053279
ENSG00000197405,EFO_0009518,0.0014800995840213117
ENSG00000154727,EFO_0000495,0.07529956714928598
ENSG00000186951,MONDO_0008173,0.0358850144145967
ENSG00000107968,MP_0001845,0.008746977402792611
ENSG00000111671,EFO_0004784,0.04203971368704006
ENSG00000053918,MONDO_0041052,0.07400497920106557
ENSG00000070915,EFO_0000335,0.00828589690308433
ENSG00000137267,MONDO_0010011,0.002590174272037295
ENSG00000170608,EFO_0008591,0.03826573984208755
ENSG00000112116,EFO_0001065,0.01073072198415451
ENSG00000117560,EFO_0000540,0.009563295200247159
ENSG00000143878,MONDO_0002367,0.0014800995840213117
ENSG00000071575,MONDO_0005041,0.47488894234329027
ENSG00000163221,EFO_0000691,0.012482748146875547
ENSG00000118046,MONDO_0032805,0.003700248960053279
ENSG00000129219,EFO_0007328,0.007934978325447588
ENSG00000116117,Orphanet_1068,0.03410889491377113
ENSG00000171786,EFO_0000209,0.002590174272037295
ENSG00000181929,EFO_0004346,0.1403324453744037
ENSG00000116678,MONDO_0007079,0.027857715741199086
ENSG00000132965,EFO_0003086,0.003700248960053279
ENSG00000019991,MONDO_0013826,0.05085622170697227
ENSG00000116717,EFO_0004517,0.03438220252244578
ENSG00000110801,MONDO_0020593,0.00943563484813586
ENSG00000186340,HP_0001873,0.0029601991680426234
ENSG00000139625,EFO_0009448,0.0014800995840213117
ENSG00000120088,EFO_0000232,0.018079827557593662
ENSG00000117984,EFO_1001068,0.002220149376031967
ENSG00000186951,EFO_1001467,0.03529297458098817
ENSG00000154727,EFO_0001061,0.0082022185281181
ENSG00000110944,EFO_1000784,0.021276431520306355
ENSG00000276043,EFO_0003865,0.026641792512383605
ENSG00000177000,EFO_0006812,0.010730721984154508
ENSG00000117560,EFO_0009756,0.00795553526411455
ENSG00000019991,MONDO_0007142,0.010237355456147405
ENSG00000197405,MONDO_0001336,0.01443097094420779
ENSG00000188229,EFO_0003891,0.0966176117347245
ENSG00000112116,EFO_0008527,0.00980565974414119
ENSG00000185527,EFO_0000616,0.009523001837470452
ENSG00000181092,MONDO_0002974,0.008353928735480284
ENSG00000120885,EFO_0003966,0.009620647296138525
ENSG00000186340,EFO_0000478,0.0015134844296647457
ENSG00000070915,EFO_0000319,0.5922068834806987
ENSG00000175591,EFO_0004986,0.009250622400133196
ENSG00000116981,EFO_0000641,0.0205347936403195
ENSG00000196839,EFO_1001961,0.003700248960053279
ENSG00000132671,MONDO_0001751,0.0045944757920661555
ENSG00000124767,MONDO_0013518,0.03537438005810934
ENSG00000132681,MONDO_0030938,0.07794697775984231
ENSG00000137267,EFO_0005540,0.07400497920106557
ENSG00000160584,MONDO_0009805,0.04071753955642628
ENSG00000177000,EFO_0000707,0.02185770544848037
ENSG00000104549,HP_0001397,0.002590174272037295
ENSG00000106631,EFO_0022173,0.031180986373338958
ENSG00000026103,EFO_1000368,0.004440298752063934
ENSG00000171860,MONDO_0015459,0.0014800995840213117
ENSG00000075043,EFO_0005773,0.003700248960053279
ENSG00000170608,EFO_0003900,0.003700248960053279
ENSG00000116981,MONDO_0007915,0.08152253965407857
ENSG00000117984,Orphanet_228337,0.7347605840247036
ENSG00000117560,EFO_1001031,0.002590174272037295
ENSG00000187098,Orphanet_383,0.035551992008191896
ENSG00000154727,EFO_1001514,0.002220149376031967
ENSG00000162692,EFO_0007485,0.002220149376031967
ENSG00000180530,EFO_0001378,0.024144908107747116
ENSG00000165916,MONDO_0019438,0.09636065000138747
ENSG00000160584,MONDO_0014981,0.03172593458349681
ENSG00000160200,MONDO_0016525,0.007215485472103895
ENSG00000109670,EFO_0003777,0.0014800995840213117
ENSG00000177000,EFO_0004533,0.05679795566923575
ENSG00000026103,MONDO_0971173,0.03289521325487365
ENSG00000143473,MONDO_0032714,0.002220149376031967
ENSG00000170608,EFO_0003767,0.0570091530484998
ENSG00000120088,EFO_0004527,0.021669219899568715
ENSG00000154727,EFO_0009373,0.002847136005374328
ENSG00000186951,EFO_0004145,0.03279345883972071
ENSG00000110944,EFO_0006859,0.0014800995840213117
ENSG00000114013,MONDO_0003334,0.002220149376031967
ENSG00000276043,EFO_0000707,0.06547384965427606
ENSG00000145216,MONDO_0005575,0.003700248960053279
ENSG00000109670,EFO_0007990,0.04977122181732264
ENSG00000110944,MONDO_0021259,0.005704550480082137
ENSG00000131477,MONDO_0005475,0.003700248960053279
ENSG00000162692,EFO_1001047,0.0014800995840213117
ENSG00000170558,MONDO_0043579,0.0014800995840213117
ENSG00000111671,MONDO_0957572,0.0335094545822425
ENSG00000134640,EFO_0003756,0.27876750602801387
ENSG00000137070,MONDO_0008903,0.014009553701535057
ENSG00000181019,EFO_0004875,0.022630010685398737
ENSG00000103044,MONDO_0100234,0.003700248960053279
ENSG00000019991,EFO_0004208,0.005159791605407629
ENSG00000143878,EFO_0000519,0.022810172128367622
ENSG00000026103,EFO_0000564,0.00795553526411455
ENSG00000180530,HP_0010783,0.0051803485440745905
ENSG00000167986,MONDO_0013730,0.10072899946811702
ENSG00000196839,EFO_0003921,0.004255286304061271
ENSG00000185513,OBA_2041267,0.0200749182344757
ENSG00000019991,EFO_0009614,0.020346998104574635
ENSG00000118046,EFO_0700022,0.032443782881747145
ENSG00000181019,MONDO_0019192,0.03811256428854878
ENSG00000132671,EFO_0000769,0.0018501244800266394
ENSG00000181019,EFO_1000453,0.012025809120173156
ENSG00000165092,MONDO_0005784,0.004255286304061271
ENSG00000133895,HP_0001394,0.00293964222937566
ENSG00000101966,MONDO_0014054,0.34042290432490163
ENSG00000132671,MONDO_0008222,0.002590174272037295
ENSG00000161509,EFO_0009964,0.18501244800266392
ENSG00000077782,MONDO_0003079,0.009507584133470231
ENSG00000116717,EFO_1000307,0.004255286304061271
ENSG00000085224,EFO_1000233,0.37002489600532784
ENSG00000162692,EFO_0000181,0.00961180781251173
ENSG00000177000,MONDO_0019098,0.003700248960053279
ENSG00000111752,HP_0005359,0.0014800995840213117
ENSG00000143473,EFO_0003060,0.0014800995840213117
ENSG00000163221,MONDO_0044212,0.0018501244800266394
ENSG00000117560,EFO_0003099,0.006660448128095901
ENSG00000256269,EFO_0022233,0.23143488820775973
ENSG00000116117,EFO_0008511,0.0012744154916714623
ENSG00000133895,EFO_1000992,0.0014800995840213117
ENSG00000117560,MONDO_0016047,0.01633516017292854
ENSG00000170558,EFO_0000565,0.08876601991311772
ENSG00000163930,MONDO_0000521,0.21886162245373555
ENSG00000187764,EFO_0003839,0.010607380352152732
ENSG00000196839,HP_0002119,0.0018501244800266394
ENSG00000117560,EFO_1000116,0.008695585056125206
ENSG00000154727,EFO_1001129,0.0033302240640479507
ENSG00000197405,MONDO_0100233,0.002220149376031967
ENSG00000133895,MONDO_0007834,0.06605342019427737
ENSG00000117560,EFO_0009709,0.0200097402985826
ENSG00000170558,MONDO_0008300,0.0014800995840213117
ENSG00000110801,EFO_0000662,0.014245958496205123
ENSG00000132671,HP_0001394,0.004255286304061271
ENSG00000053918,EFO_1001461,0.0014800995840213117
ENSG00000177272,EFO_0005687,0.002590174272037295
ENSG00000075043,MONDO_0015168,0.005920398336085247
ENSG00000079739,EFO_0007444,0.004440298752063934
ENSG00000139193,EFO_0000756,0.10475368558559102
ENSG00000102466,MONDO_0016394,0.0432466597206227
ENSG00000077782,MONDO_0026722,0.033687066532325054
ENSG00000109390,EFO_0004286,0.01850124480026639
ENSG00000171049,EFO_0000500,0.004255286304061271
ENSG00000077782,Orphanet_2435,0.03131150669997084
ENSG00000081052,EFO_1001028,0.2593874520997348
ENSG00000181092,EFO_0000641,0.08286613698812642
ENSG00000177272,EFO_0004335,0.07400497920106557
ENSG00000109670,MONDO_0024662,0.18501244800266392
ENSG00000028277,EFO_0005140,0.05655239523454762
ENSG00000126262,MONDO_0971001,0.04191457009500352
ENSG00000139193,EFO_0009448,0.014816413544213336
ENSG00000177000,MONDO_0017596,0.007400497920106558
ENSG00000109670,MONDO_0100330,0.002220149376031967
ENSG00000196839,MONDO_0004782,0.002220149376031967
ENSG00000164588,EFO_0004612,0.3465704067130542
ENSG00000110876,EFO_0000707,0.022770920961394537
ENSG00000100453,EFO_0004239,0.028254009364646792
ENSG00000112116,EFO_0007160,0.02035458209315205
ENSG00000029559,MONDO_0019797,0.033457651096801745
ENSG00000081052,MONDO_0018896,0.04206258005340564
ENSG00000096060,MONDO_0004355,0.007400497920106558
ENSG00000100453,MONDO_0016471,0.009187294443158136
ENSG00000169710,EFO_1000581,0.003700248960053279
ENSG00000167258,EFO_1000262,0.2775186720039959
ENSG00000117560,HP_0040223,0.0029601991680426234
ENSG00000132671,EFO_1001418,0.0014800995840213117
ENSG00000109670,HP_0000975,0.03184939133983265
ENSG00000117560,EFO_0009429,0.002220149376031967
ENSG00000120885,EFO_0000612,0.033949039811741355
ENSG00000053918,MONDO_0010662,0.0341903003908923
ENSG00000065559,MONDO_0008493,0.03789054935094557
ENSG00000120088,EFO_0004346,0.2855536321193823
ENSG00000029559,EFO_0008572,0.002220149376031967
ENSG00000163501,MONDO_0008170,0.003700248960053279
ENSG00000077782,EFO_1000045,0.29624375902530253
ENSG00000065559,Orphanet_91088,0.002590174272037295
ENSG00000198001,EFO_0007944,0.12709406647484242
ENSG00000075043,MONDO_0007295,0.08528436587824131
ENSG00000165092,EFO_1000802,0.0014800995840213117
ENSG00000096060,OBA_0003277,0.28904214534141465
ENSG00000169710,EFO_0000495,0.019410682868314093
ENSG00000177000,EFO_0000278,0.018131219904261066
ENSG00000186951,MONDO_0024647,0.009250622400133196
ENSG00000079739,OBA_VT0000217,0.38113672055203957
ENSG00000109670,EFO_0000569,0.0014800995840213117
ENSG00000174748,OBA_2044852,0.029133089143249847
ENSG00000109670,EFO_1001461,0.005393729567437662
ENSG00000163507,MONDO_0054727,0.04663793789251153
ENSG00000177272,MONDO_0007113,0.00811999077345025
ENSG00000160200,MONDO_0009872,0.003700248960053279
ENSG00000112116,EFO_0000676,0.5797062900091206
ENSG00000163221,EFO_0010925,0.3546861202230635
ENSG00000110944,EFO_0003096,0.002590174272037295
ENSG00000186951,HP_0012207,0.004070273856058606
ENSG00000116678,MONDO_0014300,0.03238457889838629
ENSG00000171049,MONDO_0970993,0.03470093474737965
ENSG00000117560,MONDO_0021104,0.011840796672170494
ENSG00000170558,MONDO_0007473,0.024146475926413526
ENSG00000053918,EFO_0700134,0.04457751592992185
ENSG00000101966,EFO_0003914,0.009941952247503149
ENSG00000077782,Orphanet_1113,0.0433576671894243
ENSG00000181019,EFO_0006890,0.004604754261399636
ENSG00000102970,EFO_1001309,0.017740638069588775
ENSG00000171049,MONDO_0014118,0.032776805288151946
ENSG00000120088,MONDO_0005147,0.0029601991680426234
ENSG00000071575,EFO_0004833,0.48355197811392514
ENSG00000244122,EFO_0004197,0.006660448128095901
ENSG00000180530,EFO_0003884,0.39222133481493715
ENSG00000164588,MONDO_0016305,0.041672203788120026
ENSG00000196549,MONDO_0008903,0.041986202648867516
ENSG00000109670,EFO_1000223,0.2775186720039959
ENSG00000187098,MONDO_0060507,0.04101540959771057
ENSG00000165916,OBA_2050068,0.2122172586130474
ENSG00000173175,MONDO_0007576,0.003700248960053279
ENSG00000177000,EFO_0003818,0.0014800995840213117
ENSG00000180530,Orphanet_183539,0.5302546580622404
ENSG00000075043,MONDO_0007367,0.07722434997335192
ENSG00000175591,EFO_0000676,0.008993667562428868
ENSG00000196839,EFO_0000182,0.04313566447255283
ENSG00000134640,EFO_0000684,0.0014800995840213117
ENSG00000112116,EFO_0009071,0.003700248960053279
ENSG00000140675,MONDO_0004784,0.020721394176298362
ENSG00000165092,MONDO_0008185,0.002220149376031967
ENSG00000104549,EFO_1000999,0.01929605254323896
ENSG00000136826,EFO_0009455,0.2782668506378758
ENSG00000162692,EFO_0002610,0.003700248960053279
ENSG00000117984,EFO_1000653,0.0018501244800266394
ENSG00000163221,EFO_0000574,0.002590174272037295
ENSG00000139193,EFO_1000906,0.0014800995840213117
ENSG00000171860,EFO_1002048,0.0014800995840213117
ENSG00000152086,MONDO_0016216,0.07400497920106557
ENSG00000070915,MONDO_0019068,0.04200522619452482
ENSG00000256269,EFO_0006792,0.004440298752063934
ENSG00000134852,EFO_0000588,0.004604754261399636
ENSG00000084453,EFO_0005815,0.002220149376031967
ENSG00000110876,EFO_0010922,0.43995428426128996
ENSG00000164588,EFO_0801819,0.18405922215128606
ENSG00000077782,MONDO_0018975,0.004995336096071927
ENSG00000168785,OBA_0004561,0.18302862664959277
ENSG00000178035,EFO_0004274,0.07400497920106557
ENSG00000070915,EFO_0003859,0.0014800995840213117
ENSG00000170558,EFO_0003758,0.054049022636031584
ENSG00000116717,MONDO_0003001,0.006660448128095901
ENSG00000053918,HP_0012115,0.002220149376031967
ENSG00000181019,EFO_0000224,0.0030321484533769923
ENSG00000100721,MONDO_0100096,0.0077817418698772015
ENSG00000178035,EFO_0010134,0.4123036023337584
ENSG00000165092,EFO_1001496,0.020721394176298362
ENSG00000137267,EFO_0000729,0.009362681438542497
ENSG00000107968,EFO_0004587,0.018627134793287498
ENSG00000111752,EFO_0006922,0.05646690935401777
ENSG00000120088,EFO_1001463,0.0014800995840213117
ENSG00000116133,EFO_0005543,0.003700248960053279
ENSG00000162692,EFO_0007536,0.0029601991680426234
ENSG00000137070,MONDO_0032696,0.07400497920106557
ENSG00000164588,MONDO_0013291,0.05773950705021805
ENSG00000029559,MONDO_0958006,0.03188134503981904
ENSG00000167986,EFO_1000478,0.008880597504127868
ENSG00000145216,EFO_0000095,0.18501244800266392
ENSG00000159899,EFO_0004980,0.10576779670320595
ENSG00000112116,EFO_0003834,0.03401268844080974
ENSG00000026103,EFO_0000096,0.37002489600532784
ENSG00000181929,MONDO_0007705,0.04375174370366996
ENSG00000163221,EFO_0001067,0.004139756308752941
ENSG00000134852,EFO_0000275,0.06758179479014122
ENSG00000168785,EFO_0006340,0.10897211987896277
ENSG00000163221,EFO_0001378,0.012025809120173156
ENSG00000162692,EFO_1000961,0.01211584851153445
ENSG00000167419,EFO_0000571,0.0014800995840213117
ENSG00000160200,MONDO_0002708,0.0014800995840213117
ENSG00000133895,MONDO_0013410,0.0577899085524417
ENSG00000145592,EFO_1001938,0.04666425077400523
ENSG00000163221,EFO_0004610,0.0416369402814277
ENSG00000137267,EFO_1000453,0.28574144747078095
ENSG00000177272,MONDO_0100574,0.007400497920106558
ENSG00000081052,MONDO_0032766,0.03198495201070054
ENSG00000160584,Orphanet_93357,0.04404673577354088
ENSG00000107968,MONDO_0034054,0.03180734006061798
ENSG00000029559,EFO_0007216,0.008880597504127868
ENSG00000198001,MONDO_0020640,0.0014800995840213117
ENSG00000164588,Orphanet_3217,0.03214776296494288
ENSG00000171049,EFO_0009373,0.004995336096071927
ENSG00000069956,MONDO_0054730,0.04372214171198954
ENSG00000132671,EFO_0004198,0.00956678811683108
ENSG00000110245,EFO_1001516,0.0014800995840213117
ENSG00000114013,EFO_0003780,0.048435526808363265
ENSG00000177272,EFO_0004587,0.32425688757274224
ENSG00000112116,HP_0012393,0.006760136694749854
ENSG00000124767,EFO_0003060,0.024891356599010917
ENSG00000181092,EFO_0009706,0.002220149376031967
ENSG00000178035,MONDO_0001475,0.0027751867200399593
ENSG00000196549,MONDO_0010066,0.002220149376031967
ENSG00000139193,EFO_0004348,0.07694976066510797
ENSG00000164588,Orphanet_263297,0.05773950705021805
ENSG00000163501,EFO_0004142,0.002590174272037295
ENSG00000116717,MONDO_0009676,0.0032636873305089335
ENSG00000143473,MONDO_0008006,0.0014800995840213117
ENSG00000096060,EFO_0007991,0.4165260288233369
ENSG00000132671,MONDO_0015229,0.002220149376031967
ENSG00000171860,MONDO_0007947,0.011100746880159837
ENSG00000134640,EFO_0001066,0.010520218932204813
ENSG00000074416,HP_0004418,0.2554579116085214
ENSG00000139193,MONDO_0004126,0.002590174272037295
ENSG00000187098,EFO_0000222,0.2809707308904256
ENSG00000114013,EFO_1000172,0.008325560160119878
ENSG00000140675,HP_0005180,0.003494679573383652
ENSG00000137070,EFO_0000495,0.002220149376031967
ENSG00000161547,MONDO_0015667,0.007934978325447588
ENSG00000134852,MONDO_0008810,0.031111693256127972
ENSG00000181929,MONDO_0007686,0.03229577292334502
ENSG00000077782,HP_0012393,0.00293964222937566
ENSG00000101966,EFO_0003968,0.0014800995840213117
ENSG00000081052,MONDO_0014851,0.03626243980852213
ENSG00000077782,HP_0031678,0.0014800995840213117
ENSG00000165092,HP_0001643,0.007400497920106558
ENSG00000102466,EFO_0009430,0.007400497920106558
ENSG00000188229,EFO_0000432,0.07400497920106557
ENSG00000120088,EFO_0000228,0.002220149376031967
ENSG00000140675,EFO_0005772,0.024429141420072267
ENSG00000110801,EFO_0000335,0.002220149376031967
ENSG00000181092,EFO_0008572,0.022587508169343577
ENSG00000134817,EFO_0003763,0.002590174272037295
ENSG00000084453,EFO_0010369,0.11676366050905505
ENSG00000143473,EFO_0008501,0.003700248960053279
ENSG00000143878,HP_0001643,0.003700248960053279
ENSG00000132671,EFO_0003888,0.012337224010874333
ENSG00000005022,EFO_0000319,0.0014800995840213117
ENSG00000160200,MONDO_0009582,0.0442198251971167
ENSG00000162692,EFO_0000519,0.0854092446050042
ENSG00000104549,EFO_0003914,0.005352615690103738
ENSG00000102970,EFO_0001361,0.003700248960053279
ENSG00000102970,EFO_0000775,0.0014800995840213117
ENSG00000136826,EFO_1000024,0.0015170640894934155
ENSG00000116678,MONDO_0008903,0.021394908121096606
ENSG00000120885,MONDO_0013758,0.031252302716609996
ENSG00000136826,MONDO_0017778,0.04262830700552045
ENSG00000110887,EFO_0005772,0.21829342170109675
ENSG00000160200,EFO_0001074,0.002220149376031967
ENSG00000081052,MONDO_0010298,0.044275328931517505
ENSG00000100453,EFO_0007517,0.013585040332181457
ENSG00000075043,HP_0002411,0.5452032920062992
ENSG00000110876,MONDO_0004928,0.002220149376031967
ENSG00000177272,EFO_0000339,0.009813471380834635
ENSG00000120885,MONDO_0003024,0.019775774997618078
ENSG00000167986,EFO_0000499,0.003700248960053279
ENSG00000029559,EFO_0009448,0.020526912950628078
ENSG00000111752,EFO_0003060,0.003700248960053279
ENSG00000239672,EFO_0003959,0.0014800995840213117
ENSG00000129910,MONDO_0007732,0.003700248960053279
ENSG00000183960,EFO_0000537,0.20305642557359482
ENSG00000197405,EFO_0000556,0.04672384170637874
ENSG00000110801,EFO_0000764,0.0027751867200399593
ENSG00000081052,EFO_0000400,0.03172593458349681
ENSG00000152086,HP_0011451,0.25901742720372944
ENSG00000074416,EFO_0000712,0.01040962260217655
ENSG00000185513,EFO_0000571,0.009250622400133196
ENSG00000112116,EFO_1000965,0.007400497920106558
ENSG00000117984,EFO_1000044,0.007400497920106558
ENSG00000143473,EFO_0000569,0.07675960898243854
ENSG00000104549,EFO_0000474,0.009230065461466234
ENSG00000177000,MONDO_0011760,0.0051803485440745905
ENSG00000132199,EFO_0006340,0.40194838025110474
ENSG00000074416,MONDO_0014248,0.006845460576098566
ENSG00000120088,EFO_1001916,0.0029601991680426234
ENSG00000167419,HP_0012758,0.0014800995840213117
ENSG00000069956,MONDO_0005178,0.18495970298592235
ENSG00000116678,Orphanet_404469,0.10182563278852486
ENSG00000167419,EFO_0004533,0.0014800995840213117
ENSG00000053918,MONDO_0001823,0.004234729365394308
ENSG00000053918,MONDO_0024573,0.0014800995840213117
ENSG00000160200,Orphanet_891,0.05177223889397212
ENSG00000177272,MONDO_0020074,0.002590174272037295
ENSG00000120088,EFO_0022267,0.03051507640162632
ENSG00000161547,EFO_0001075,0.017621940027790894
ENSG00000140675,MONDO_0010264,0.031333708193731165
ENSG00000110876,EFO_0002913,0.025477383481049488
ENSG00000134852,MONDO_0100135,0.024790599741858425
ENSG00000145216,EFO_0000544,0.004625311200066598
ENSG00000053918,MONDO_0014621,0.08158123894677467
ENSG00000213593,EFO_0009458,0.041198467612476364
ENSG00000276043,EFO_0001645,0.38951878677807483
ENSG00000074416,MONDO_0008903,0.05481029745053052
ENSG00000114013,EFO_0000500,0.02199159483064917
ENSG00000085224,EFO_0000239,0.2820788177084882
ENSG00000137267,EFO_0004616,0.18501244800266392
ENSG00000181092,EFO_0010270,0.0014800995840213117
ENSG00000163930,MONDO_0003036,0.015649175129611993
ENSG00000145592,MONDO_0010679,0.4572693632155686
ENSG00000196549,DOID_7551,0.006845460576098566
ENSG00000070915,MONDO_0007732,0.0014800995840213117
ENSG00000161547,HP_0005528,0.002220149376031967
ENSG00000005022,HP_0010976,0.0014800995840213117
ENSG00000104549,EFO_0000478,0.0014800995840213117
ENSG00000134817,EFO_0009551,0.007400497920106558
ENSG00000079739,HP_0001520,0.008271700980812436
ENSG00000084453,EFO_0022335,0.03801965431940702
ENSG00000110801,MONDO_0004126,0.007531651188801779
ENSG00000117984,EFO_0004255,0.004440298752063934
ENSG00000116014,MONDO_0019154,0.05298242587329621
ENSG00000113657,EFO_0000519,0.01739117011225041
ENSG00000181019,EFO_0009676,0.0014800995840213117
ENSG00000198001,MONDO_0957981,0.03467873325361933
ENSG00000167258,EFO_1000317,0.18501244800266392
ENSG00000239672,EFO_0000341,0.002220149376031967
ENSG00000114013,EFO_1000491,0.0014800995840213117
